Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
55067,Initial running of TensorFlow on WSL Ubuntu 20.04 looks very very slow.,2022-03-07 16:46:29+00:00,,1,11,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.1""), Label(name=""wsl2"")]"
55057,libstdc++ 6.0.24 is statically linked into libtensorflow_framework.so on PyPI,2022-03-07 13:23:27+00:00,,0,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""2.6.0"")]"
55043,Custom operation on extracted volume patches,2022-03-06 14:05:44+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:data"")]"
54979,Per thread allocation of MKL primitives,2022-03-04 09:33:04+00:00,,1,6,"[Label(name=""comp:mkl""), Label(name=""type:performance""), Label(name=""TF 2.8"")]"
54973,Tensor shape error using TF 2.8.0 with XLA enabled,2022-03-04 06:54:04+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:xla""), Label(name=""TF 2.8"")]"
54969,tf.distribute.experimental.CentralStorageStrategy does not work with tf.keras.layers.Discretization,2022-03-04 04:52:58+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:dist-strat""), Label(name=""TF 2.8"")]"
54923,Calling `tf.random.set_seed` with invalid seed breaks the Context!,2022-03-03 15:30:12+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.9"")]"
54911,TFT convert error: ValueError: Input 0 of node StatefulPartitionedCall/my_model/conv_root/AssignVariableOp was passed float from Func/StatefulPartitionedCall/input/_1:0 incompatible with expected resource.,2022-03-03 08:29:05+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu:tensorrt""), Label(name=""2.6.0"")]"
54849,`tf.ragged.row_splits_to_segment_ids` lack input validation,2022-03-02 18:00:46+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
54848,`tf.linalg.tensor_diag_part` lack input dimension checking,2022-03-02 17:54:34+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
54681,tf.saved_model.save is very slow if a tf.function contains an onnx model,2022-02-28 15:16:02+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:performance""), Label(name=""comp:tf.function""), Label(name=""TF 2.8"")]"
54559,TFLite Converter: how to skip Dequantize node in FP16 models for GPU Delegate?,2022-02-25 01:01:05+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TFLiteConverter""), Label(name=""2.6.0"")]"
54501,Native irfft (and inverse_stft) ops in TFLite,2022-02-23 17:10:13+00:00,,4,9,"[Label(name=""awaiting review""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:lite""), Label(name=""comp:lite-kernels"")]"
54488,Read only tensor is mapped as input to IF operation,2022-02-23 00:36:40+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:performance""), Label(name=""comp:micro""), Label(name=""TF 2.8"")]"
54481,TFLite with Hexagon delegate produces wrong results for a particular model,2022-02-22 16:53:55+00:00,,1,29,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TFLiteHexagonDelegate""), Label(name=""TF 2.7"")]"
54470,`parallel_iterations` in `tf.map_fn` has no effect,2022-02-21 08:39:12+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.8"")]"
54461,`in` operation in TF takes incredibly long time,2022-02-20 08:18:50+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
54458,InvalidArgumentError: Node '.../while_grad': Connecting to invalid output 4 of source node while which has 4 outputs,2022-02-19 22:24:17+00:00,,1,7,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.8"")]"
54456,Performance of nn.conv1d and keras.layers.Conv1D is low the first time any given input size is processed even if retracing is prevented! ,2022-02-19 13:03:24+00:00,,1,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops""), Label(name=""type:performance""), Label(name=""TF 2.8"")]"
54450,Improved MPI support for TensorFlow,2022-02-18 15:04:01+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:apis"")]"
54448,Problems compiling TensorFlow on M1 Mac within Rosetta,2022-02-18 13:06:35+00:00,,1,11,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""type:build/install""), Label(name=""subtype:macOS""), Label(name=""TF 2.7"")]"
54442,Reproducible init of trainable variables (TVs) even when number of TVs changes,2022-02-18 07:32:06+00:00,,1,19,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""TF 2.8"")]"
54422,`tf.nn.depth_to_space` related. What is the equivalent of ONNX DepthToSpace with mode `CRB` in TF?,2022-02-17 17:46:18+00:00,,1,2,"[Label(name=""stat:contribution welcome""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
54414,`tf.clip_by_norm` gives WRONG results when given negative `norm`,2022-02-17 02:44:21+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""awaiting PR merge""), Label(name=""TF 2.11"")]"
54396,Floating point exception (core dumped),2022-02-16 03:00:38+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:runtime""), Label(name=""TF 2.4"")]"
54386,tf.function with jit_compile runs on CPU when there is GPU,2022-02-15 09:43:09+00:00,,1,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""comp:tf.function""), Label(name=""TF 2.7""), Label(name=""TF 2.8"")]"
54348,TFTRT and Ragged operations,2022-02-11 15:30:28+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu:tensorrt""), Label(name=""2.6.0"")]"
54347,"Specify what axes are independent in `batch_jacobian`, instead of it being always the first axis only. ",2022-02-11 15:13:25+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""comp:core"")]"
54346,"""iterating over `tf.Tensor` is not allowed"" when training object detection model with pyinstaller",2022-02-11 10:49:02+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:dist-strat""), Label(name=""TF 2.7"")]"
54342,Random test failures in tflite/xnnpack due to precision error,2022-02-11 09:08:15+00:00,,2,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype:bazel""), Label(name=""comp:lite-xnnpack""), Label(name=""wsl2"")]"
54325,Multi-GPU training not starting or freezing. GPUs at 100%,2022-02-10 12:24:30+00:00,,1,10,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.8"")]"
54310,TFTRT is not optimizing Resize Bilinear,2022-02-09 11:11:47+00:00,,2,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""comp:gpu:tensorrt""), Label(name=""2.6.0"")]"
54299,`tf.data` shuffle uses 2.5x more memory than necessary during `model.fit`,2022-02-08 13:37:35+00:00,,2,16,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.8"")]"
54284,Tensorflow unsupported within MSYS2?,2022-02-06 23:06:03+00:00,,1,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype:windows""), Label(name=""2.6.0"")]"
54279,Extremely slow grads computation in dilatied convlution with a large dilation rate,2022-02-05 12:54:40+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:performance""), Label(name=""comp:core""), Label(name=""TF 2.9"")]"
54269,GPU delegate for tflite not finding libOpenCL when deployed on linux,2022-02-04 11:17:23+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TFLiteGpuDelegate""), Label(name=""TF 2.13"")]"
54265,Reduce axis produce wrong results in tf.function mode when there are duplicate dimensions,2022-02-04 06:48:05+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:eager""), Label(name=""TF 2.7"")]"
54254,Dataset error when using with XLA device (No unary variant device copy function found),2022-02-03 13:26:35+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""comp:xla""), Label(name=""TF 2.8"")]"
54246,CONV_ADD and CONV_ADDV2 Fusion,2022-02-02 16:50:03+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:others""), Label(name=""comp:core""), Label(name=""TF 2.7"")]"
54242, symbol not found in flat namespace '__ZN4mlir2TF6detail25ResourceAliasAnalysisInfo18kMaxResourceTypeIdE',2022-02-02 09:27:32+00:00,,1,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype:macOS""), Label(name=""TF 2.7"")]"
54221,Allow to change thread timeout in collective_ops with an ENV variable,2022-01-31 10:31:54+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:xla"")]"
54197,Extra GPU-CPU memory transfer when broadcasting operations between integer tensors,2022-01-29 17:50:17+00:00,,1,11,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:keras""), Label(name=""type:performance""), Label(name=""2.6.0"")]"
54171,TensorArray.stack should accept axis as argument,2022-01-28 11:06:39+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
54157,Ability to clear cache on CacheDataset,2022-01-27 18:15:29+00:00,,1,3,"[Label(name=""type:feature""), Label(name=""comp:data""), Label(name=""2.6.0"")]"
54116,tf.image.adjust_brightness and random_brightness miss input check,2022-01-27 00:51:51+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.9"")]"
54105,Copy-on-read Limits Usable GPU Memory,2022-01-26 23:00:21+00:00,,2,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:gpu""), Label(name=""2.6.0"")]"
54086,Tensorflow restore memory leak,2022-01-26 01:15:59+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""2.6.0"")]"
54069,Cross compile  libtensorflow-lite.a is ok but many undefined reference when link it,2022-01-25 13:42:01+00:00,,1,10,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""2.6.0"")]"
53870,Generated debug info can not be read by TensorBoard under distributed training environment,2022-01-22 16:46:08+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:dist-strat""), Label(name=""TF 2.8"")]"
53810,Installing TF without Google OAuthLib,2022-01-18 21:24:04+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""TF 2.7"")]"
53798,"Why is my CPU Performance of Float64 tf.matmul in TensorFlow2 significantly lower than the NumPy matmul, even in the graph mode?",2022-01-17 20:55:55+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops""), Label(name=""type:performance""), Label(name=""TF 2.7"")]"
53771,Deterministic selection of deterministic cuDNN convolution algorithms removed in TF 2.5,2022-01-14 22:59:32+00:00,,1,23,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:core""), Label(name=""TF 2.5"")]"
53767,TFLite Converter segfaults when trying to convert per-channel quantized transposed convolutions,2022-01-14 18:55:01+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TFLiteConverter""), Label(name=""TF 2.7"")]"
53763,[TFLite] Accumulator and bias types coherence for int16x8 FC operator,2022-01-14 16:22:04+00:00,,4,19,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:lite-kernels"")]"
53749,Convert tflite model with customerized QuantizeConfig for different layers.,2022-01-13 08:15:55+00:00,,2,13,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""TFLiteConverter""), Label(name=""TF 2.11"")]"
53746,Problems with xla and dynamic LinearOperatorBlockDiag. Issues developing custom XLA op,2022-01-13 00:31:14+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:xla""), Label(name=""TF 2.7"")]"
53726,Func with custom gradient using `tf.numpy_function`/`tf.py_function` incompatible with `tf.vectorized_map`,2022-01-11 16:31:35+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:eager""), Label(name=""TF 2.7"")]"
53725,Inference time jumps for varying batch size,2022-01-11 15:36:08+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:gpu""), Label(name=""type:performance""), Label(name=""2.6.0"")]"
53713,TFLite_Detection_PostProcess produces invalid bounding box coordinates,2022-01-10 15:22:24+00:00,,2,14,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:lite""), Label(name=""comp:apis""), Label(name=""TF 2.7"")]"
53671,Using tf.device when creating Keras layers does not move layer computation to that device,2022-01-06 15:43:22+00:00,,1,10,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""comp:core""), Label(name=""TF 2.9"")]"
53655,tf.sparse.segment_sum doesn't support complex dtypes,2022-01-05 19:46:15+00:00,,1,4,"[Label(name=""stat:awaiting response""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.11"")]"
53647,Switch build system,2022-01-05 11:19:22+00:00,,0,6,"[Label(name=""type:feature""), Label(name=""type:build/install"")]"
53620,py_function is slower in TF2.7 (and 2.6) compared to TF2.5,2022-01-03 21:45:28+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops""), Label(name=""type:performance""), Label(name=""TF 2.9"")]"
53615,SelfAdjointEigV2 GPU operation takes a lot of temporary memory.,2022-01-03 15:35:17+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""comp:core""), Label(name=""TF 2.9"")]"
53613,Eager loading of datasets,2022-01-03 10:24:11+00:00,,2,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:data"")]"
53582,Description of Build Order and bootstrapped builds,2021-12-30 07:51:19+00:00,,1,17,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""type:docs-feature""), Label(name=""override-stale"")]"
53572,tf.data.Dataset .map().batch() pattern is not matched to use fused implementation.,2021-12-29 12:25:16+00:00,,2,10,"[Label(name=""comp:tensorboard""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.7"")]"
53554,Typing tensorflow.data.Dataset,2021-12-27 21:28:53+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:data""), Label(name=""TF 2.5"")]"
53552,DSP Overflow - high pixel values are being clamped when running on DSP,2021-12-27 11:19:35+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:support""), Label(name=""TFLiteConverter""), Label(name=""TF 2.7"")]"
53533,Tensorflow conv1d computed incorrectly on GPU,2021-12-23 13:10:33+00:00,,2,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.7"")]"
53519,Tensorflow ist not using full gpu memory,2021-12-22 10:44:31+00:00,,2,15,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:gpu""), Label(name=""type:performance""), Label(name=""TF 2.7"")]"
53517,Can All_gather of collective_ops be used in deep learning model building and reverse optimization of the model,2021-12-22 05:39:31+00:00,,1,14,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
53464,TensorFlow Lite Model Maker has version conflict during install on RPi02W,2021-12-16 18:47:39+00:00,,2,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""subtype: raspberry pi""), Label(name=""TFLiteModelMaker"")]"
