Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags,Final_Is_Bug
68616,"`torch.flip`, `torch.roll`, `torch.tile` has arguments `dims=` for both dim/multidim while other functions have argument `dim=` for the same usage module: internals triaged module: python frontend",2021-11-18 23:48:15+00:00,,0,7,module: internals triaged module: python frontend,True
68610,`torch.unique_consecutive`: passing positional optional arguments results in empty tensors triaged module: sorting and selection,2021-11-18 20:26:08+00:00,,0,1,triaged module: sorting and selection,True
68595,Inconsistent list indexing behavior triaged module: advanced indexing,2021-11-18 16:16:21+00:00,,0,2,triaged module: advanced indexing,True
68575,[ux] Print tensor's dtype by default triaged enhancement module: ux,2021-11-18 10:06:52+00:00,,0,0,triaged enhancement module: ux,True
68568,"About ModuleDict indexing when save model based on ""torch.jit.script()"" method oncall: jit",2021-11-18 02:55:06+00:00,,0,2,oncall: jit,True
68559,LibTorch -> TorchScript -> PyTorch (Python) fails with `AttributeError: 'RecursiveScriptModule' object has no attribute 'forward'` oncall: jit,2021-11-18 01:16:43+00:00,,0,4,oncall: jit,False
68553,[distributed] elastic/agent/server/api.py could react faster on exit / Ctrl+D / Ctrl+C triaged oncall: r2p,2021-11-17 23:27:59+00:00,,0,4,triaged oncall: r2p,True
68538,`vmap` performance warnings from `jacobian` module: performance triaged module: vmap,2021-11-17 20:26:52+00:00,,0,2,module: performance triaged module: vmap,True
68536,Exporting a model with `_save_for_lite_interpreter()` fails with Segmentation fault oncall: mobile,2021-11-17 20:09:31+00:00,,0,1,oncall: mobile,True
68519,dataloader will miss batch data when num worker>0 module: dataloader triaged,2021-11-17 14:07:54+00:00,,0,2,module: dataloader triaged,True
68516,"[ux] [feature request] Arguments to modules(), named_modules(), children(), named_children() to filter modules of specific types module: nn triaged enhancement needs research",2021-11-17 11:16:51+00:00,,0,5,module: nn triaged enhancement needs research,True
68514,Add common regularizations to PyTorch. feature module: nn triaged needs research module: norms and normalization,2021-11-17 09:17:08+00:00,,0,0,feature module: nn triaged needs research module: norms and normalization,False
68513,torch.fx cannot trace torch.Size() properly triaged module: fx,2021-11-17 08:15:05+00:00,,0,0,triaged module: fx,True
68512,'replicate' padding in convolution is 77 times slower on cpu than 'zeros' module: performance module: nn triaged module: padding,2021-11-17 07:38:20+00:00,,0,3,module: performance module: nn triaged module: padding,True
68507,Multiprocessing hang and queue short circuiting module: multiprocessing triaged module: deadlock,2021-11-17 05:26:18+00:00,,0,0,module: multiprocessing triaged module: deadlock,True
68506,cudnn_convolution_relu is 17x slower for 7x7 convolutions and channels last module: cudnn module: cuda triaged,2021-11-17 04:08:10+00:00,,0,0,module: cudnn module: cuda triaged,True
68498,Review disabling tests workflow triaged,2021-11-17 00:59:02+00:00,,1,1,triaged,False
68475,[LTC][BE] Make the compile flags more strict triaged lazy,2021-11-16 21:50:24+00:00,,0,0,triaged lazy,True
68474,[LTC][BE] Fix all compile warnings triaged lazy,2021-11-16 21:50:04+00:00,,0,0,triaged lazy,True
68464,"Changing the type of dtype argument in softmax, log_softmax, and softmin is possibly BC-breaking. module: bc-breaking triaged module: norms and normalization topic: bc breaking",2021-11-16 20:18:10+00:00,,0,0,module: bc-breaking triaged module: norms and normalization topic: bc breaking,True
68430,Strides issue on unsqueezed channels last tensor triaged module: memory format,2021-11-16 15:27:20+00:00,,0,2,triaged module: memory format,True
68429,istft gradcheck fails on ROCm module: autograd module: rocm triaged module: fft,2021-11-16 15:23:18+00:00,,0,1,module: autograd module: rocm triaged module: fft,True
68423,`torch.utils.checkpoint.checkpoint_sequential` is not optimal module: checkpoint triaged,2021-11-16 13:21:51+00:00,,0,0,module: checkpoint triaged,True
68422,There is a problem with GPU memory reclamation module: memory usage triaged,2021-11-16 12:59:49+00:00,,0,10,module: memory usage triaged,True
68420,`nn.functional.max_unpool(2|3)d`: failing shape check for correct inputs (with `dilation > 1`) with specified `output_size` module: nn triaged module: pooling,2021-11-16 11:45:43+00:00,,0,1,module: nn triaged module: pooling,True
68407,[Runtime Error in ddp_pipeline.py] RuntimeError: unsupported operation: some elements of the input tensor and the written-to tensor refer to a single memory location. Please clone() the tensor before performing the operation. high priority triage review oncall: distributed module: docs triaged module: ddp,2021-11-16 04:01:35+00:00,,1,14,high priority triage review oncall: distributed module: docs triaged module: ddp,True
68405,"Windows multi machine multi card training, card initialization in GLOO communication. oncall: distributed module: windows triaged",2021-11-16 03:27:27+00:00,,0,7,oncall: distributed module: windows triaged,True
68394,"INTERNAL ASSERT FAILED at ""../aten/src/ATen/MapAllocator.cpp"":323, please report a bug to PyTorch. unable to mmap 68 bytes from file </torch_530808_7992>: Cannot allocate memory (12) --------------------------------------------------------------------------- module: multiprocessing module: cpu triaged",2021-11-16 00:04:06+00:00,,0,5,module: multiprocessing module: cpu triaged,True
68393,[subgraph_rewriter] Support for non-Tensor replacement triaged module: fx,2021-11-16 00:00:30+00:00,,0,0,triaged module: fx,True
68385,ImportError: cannot import name 'ProcessGroup' from 'torch.distributed' module: binaries oncall: distributed module: macos,2021-11-15 22:12:10+00:00,,0,8,module: binaries oncall: distributed module: macos,True
68377,Misleading Error Message from nn.RNN when Passing Incorrect Data Type module: rnn triaged,2021-11-15 19:51:36+00:00,,0,1,module: rnn triaged,True
68352,`Delta` not defined in the docs of `HingeEmbeddingLoss` module: docs module: nn module: loss triaged actionable,2021-11-15 15:17:40+00:00,,0,1,module: docs module: nn module: loss triaged actionable,True
68349,"SIGILL, Illegal Instruction from libtorch_cpu.so when callling backward() function in a VM. module: dependency bug module: crash module: cpu triaged module: mkldnn",2021-11-15 14:50:51+00:00,,0,2,module: dependency bug module: crash module: cpu triaged module: mkldnn,True
68340,Torch 1.10.0 - RuntimeError: requires_grad_ is not supported on ScriptModules oncall: jit,2021-11-15 14:19:20+00:00,,0,1,oncall: jit,False
68337,"`nn.functional.max_unpool{n}d`: shape checks fail with `output_size=(C, ...)`. module: nn triaged module: pooling",2021-11-15 12:16:39+00:00,,0,0,module: nn triaged module: pooling,True
68332,[feature request] Provide functional form of scheduler formulas (and reconsider older decisions of not doing it) feature module: optimizer triaged needs research module: LrScheduler,2021-11-15 11:05:46+00:00,,0,9,feature module: optimizer triaged needs research module: LrScheduler,False
68331,Casting real parameter to complex during forward produces warning on backward module: autograd triaged module: complex complex_autograd,2021-11-15 09:51:33+00:00,,0,14,module: autograd triaged module: complex complex_autograd,True
68330,"isObject()INTERNAL ASSERT FAILED at ""../aten/src/ATen/core/ivalue_inl.h"":115, please report a bug to PyTorch. Expected Object but got Tensor oncall: jit module: android oncall: mobile",2021-11-15 09:34:37+00:00,,1,3,oncall: jit module: android oncall: mobile,True
68323,sparse.mm: CUDA error: internal error when calling `cusparseSpGEMM_workEstimation [...]` module: sparse module: cuda triaged,2021-11-14 10:42:09+00:00,,1,10,module: sparse module: cuda triaged,True
68320,Potential race conditions between multiple workers trying to download and cache the same file in torch.hub.load_state_dict_from_url and torch.hub.download_url_to_file <- duplicate dataset/model downloads across DDP workers high priority triaged module: hub actionable,2021-11-13 22:04:43+00:00,,0,21,high priority triaged module: hub actionable,True
68315,[docs] Strange signatures for torch.autocast module: docs triaged module: amp (automated mixed precision),2021-11-13 03:42:30+00:00,,0,1,module: docs triaged module: amp (automated mixed precision),True
68301,[FX] [BUG] Tensor.{inplace_method}_(.) is eliminated as dead code triaged module: fx,2021-11-13 00:03:32+00:00,,0,3,triaged module: fx,True
68298,[Lazy] Add torch.autograd.Function wrappers for the following ops in order to support dynamic shapes triaged lazy,2021-11-12 23:27:41+00:00,,0,0,triaged lazy,False
68297,[DDP] Debug mode should ensure reduction is finished in backward pass oncall: distributed better-engineering pt_distributed_rampup module: ddp,2021-11-12 23:18:01+00:00,,0,0,oncall: distributed better-engineering pt_distributed_rampup module: ddp,True
68291,"INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1634272068185/work/aten/src/ATen/native/LinearAlgebraUtils.h"":244 triaged module: linear algebra",2021-11-12 22:38:26+00:00,,0,11,triaged module: linear algebra,True
68288,List of issues to unblock dynamic shapes in Lazy Tensor triaged lazy,2021-11-12 22:31:48+00:00,,0,0,triaged lazy,True
68287,[Lazy] Add torch.autograd.Function wrappers for the following ops in order to support dynamic shapes triaged lazy,2021-11-12 22:16:43+00:00,,0,0,triaged lazy,False
68272,Query CUDA version LibTorch has been compiled with module: cuda triaged function request,2021-11-12 19:58:32+00:00,,0,1,module: cuda triaged function request,True
68258,Option to configure TorchElastic multiprocessing/api.py PContext.close() timeout triaged enhancement,2021-11-12 17:15:06+00:00,,1,1,triaged enhancement,True
68256,RuntimeError: CUDA error: initialization error when calling torch.distributed.init_process_group using torch multiprocessing oncall: distributed,2021-11-12 16:31:34+00:00,,0,4,oncall: distributed,True
68249,Does Pytorch1.10 enable cuda graph default? triaged module: cuda graphs,2021-11-12 13:19:03+00:00,,0,3,triaged module: cuda graphs,True
68248,"bug when loss backward, related to AdaptiveAvgPool1d module: cuda triaged module: pooling",2021-11-12 13:10:44+00:00,,0,4,module: cuda triaged module: pooling,True
68208,Make `torch.Tensor.view` support autograd for appropriate cases module: autograd triaged enhancement module: viewing and reshaping,2021-11-11 22:41:02+00:00,,1,8,module: autograd triaged enhancement module: viewing and reshaping,True
68204,Feature Request: Scriptable Python Source-of-Truth for operator shape functions feature triaged,2021-11-11 21:31:13+00:00,,0,3,feature triaged,False
68193,clang-tidy shows false positive failure on PRs that rename files module: ci module: lint triaged,2021-11-11 19:13:58+00:00,,0,1,module: ci module: lint triaged,True
68190,[FX][docs] Document gotcha about `training` flag triaged module: fx,2021-11-11 19:06:32+00:00,,1,0,triaged module: fx,False
68179,torch.nn.Linear wrong type annotation for bias module: nn module: typing triaged,2021-11-11 16:00:22+00:00,,0,4,module: nn module: typing triaged,True
68174,RFC: “What’s in a (NumPY) name?” — Changing PyTorch Operator Names high priority triaged module: numpy,2021-11-11 14:33:39+00:00,,0,7,high priority triaged module: numpy,True
68171,DISABLED test_nadam (__main__.TestOptim) high priority triage review module: flaky-tests skipped module: dynamo,2021-11-11 14:17:12+00:00,,0,25,high priority triage review module: flaky-tests skipped module: dynamo,False
68169,torch.histogram: Sum of PDFs is num of bins instead of 1 module: docs triaged module: sorting and selection,2021-11-11 10:48:40+00:00,,1,2,module: docs triaged module: sorting and selection,True
68165,Upgrade NCCL2.11.4 in the new PyTorch module: cuda triaged,2021-11-11 08:03:31+00:00,,0,0,module: cuda triaged,True
68163,wsl2 install failed from source code module: build triaged module: mkl,2021-11-11 06:37:37+00:00,,0,0,module: build triaged module: mkl,True
68144,Unstable buggy calculation. needs reproduction module: optimizer triaged,2021-11-11 01:23:11+00:00,,0,2,needs reproduction module: optimizer triaged,False
68114,CPU Memory Deallocation  module: memory usage triaged,2021-11-10 13:07:47+00:00,,0,5,module: memory usage triaged,True
68110,zeta(1/2) returns nan triaged module: special,2021-11-10 07:24:23+00:00,,1,3,triaged module: special,True
68105,Some type combinations of cublas gemm are not supported when they should module: cuda triaged module: type promotion module: linear algebra,2021-11-10 04:44:40+00:00,,0,2,module: cuda triaged module: type promotion module: linear algebra,True
68104,DDP is not working with Pytorch Lightning oncall: distributed,2021-11-10 04:32:00+00:00,,0,2,oncall: distributed,False
68102,Can not guarantee reproducible for `nn.ReflectionPad2d` triaged module: numerical-reproducibility,2021-11-10 02:45:04+00:00,,0,2,triaged module: numerical-reproducibility,True
68088,[distributed] Restructure our distributed collective tests oncall: distributed module: c10d,2021-11-09 22:10:10+00:00,,0,1,oncall: distributed module: c10d,False
68081,[rfc] Target Determinator module: ci triaged,2021-11-09 20:30:43+00:00,,0,0,module: ci triaged,True
68070,C++ at::Tensor's pinned_memory status is not printing out correctly. high priority module: cpp triaged module: correctness (silent),2021-11-09 18:02:15+00:00,,1,1,high priority module: cpp triaged module: correctness (silent),True
