function_name,param_names,param_types,is_optional,return_type,documentation_length
tf.contrib.layers.conv2d_transpose,"['inputs', 'num_outputs', 'kernel_size', 'padding', 'data_format', 'activation_fn', 'normalizer_fn', 'normalizer_params', 'weights_initializer', 'weights_regularizer', 'biases_initializer', 'biases_regularizer', 'reuse', 'variables_collections', 'outputs_collections', 'trainable', 'scope']","['float', 'filters', 'filters', 'valid', 'default', 'None', 'None', 'function', 'initializer', 'optional', 'None', 'biases', 'layer', 'collection', 'collection', 'variables', 'optional']","[False, False, False, False, False, False, False, False, False, True, False, True, False, True, False, False, True]",None,535
tf.contrib.layers.spatial_softmax,"['features', 'temperature', 'name', 'variables_collections', 'trainable', 'data_format']","['batch_size', 'None', 'name', 'collections', 'collection', 'default']","[False, True, True, False, False, False]",batch_size,314
tf.contrib.layers.variance_scaling_initializer,"['factor', 'mode', 'uniform', 'seed', 'dtype']","['float', 'fan_out', 'initialization', 'behavior', 'data']","[False, False, False, False, False]",None,423
tf.contrib.layers.optimize_loss,"['loss', 'global_step', 'learning_rate', 'optimizer', 'gradient_noise_scale', 'gradient_multipliers', 'clip_gradients', 'update_ops', 'variables', 'name', 'summaries', 'colocate_gradients_with_ops', 'increment_global_step']","['tensor', 'counter', 'float', 'adam', 'float', 'constant', 'float', 'None', 'None', 'name', 'tensor', 'gradients', 'arg']","[False, False, False, False, False, False, False, False, False, False, False, False, False]",None,853
tf.contrib.layers.real_valued_column,"['column_name', 'dimension', 'default_value', 'dtype']","['column', 'column', 'None', 'default']","[False, False, False, False]",None,367
tf.contrib.util.stripped_op_list_for_graph,['graph_def'],['graph.as_graph_def'],[False],None,106
tf.contrib.util.ops_used_by_graph_def,['graph_def'],['graph.as_graph_def'],[False],None,70
tf.contrib.constrained_optimization.find_best_candidate_distribution,"['objective_vector', 'constraints_matrix', 'epsilon']","['array', 'array', 'float']","[False, False, False]",None,438
tf.contrib.constrained_optimization.AdditiveSwapRegretOptimizer,"['optimizer', 'constraint_optimizer']","['analogues', 'analogues']","[False, True]",None,1027
tf.contrib.constrained_optimization.AdditiveExternalRegretOptimizer,"['optimizer', 'constraint_optimizer', 'maximum_multiplier_radius']","['constrainedminimizationproblem', 'lagrange', 'float']","[False, True, True]",None,1068
tf.contrib.constrained_optimization.MultiplicativeSwapRegretOptimizer,"['optimizer', 'constraint_optimizer', 'minimum_multiplier_radius', 'initial_multiplier_radius']","['analogues', 'analogues', 'float', 'float']","[False, True, False, False]",None,1108
tf.contrib.constrained_optimization.ConstrainedOptimizer,['optimizer'],['constraintedminimizationproblem'],[False],None,856
tf.contrib.constrained_optimization.find_best_candidate_index,"['objective_vector', 'constraints_matrix', 'rank_objectives']","['array', 'array', 'bool']","[False, False, False]",None,530
tf.contrib.estimator.multi_label_head,"['n_classes', 'weight_column', 'thresholds', 'label_vocabulary', 'loss_reduction', 'loss_fn', 'classes_for_class_based_metrics', 'name']","['binary_classification_head', '_numericcolumn', 'accuracy', 'errors', 'None', 'function', 'class', 'head']","[False, False, False, False, False, True, False, False]",None,902
tf.contrib.estimator.RNNClassifier,"['sequence_feature_columns', 'context_feature_columns', 'num_units', 'rnn_cell_fn', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'optimizer', 'loss_reduction', 'input_layer_partitioner', 'config']","['columns', '_densecolumn', 'None', 'argument', 'checkpoints', 'classes', 'tensor', 'float', 'adagrad', 'None', 'defaults', 'object']","[False, False, False, False, False, False, False, False, False, False, True, False]",None,3990
tf.contrib.estimator.multi_head,"['heads', 'head_weights']","['default', 'None']","[False, True]",None,617
tf.contrib.estimator.multi_class_head,"['n_classes', 'weight_column', 'label_vocabulary', 'loss_reduction', 'loss_fn', 'name']","['binary_classification_head', '_numericcolumn', 'errors', 'None', 'function', 'head']","[False, False, False, False, True, False]",None,697
tf.contrib.estimator.build_raw_supervised_input_receiver_fn,"['features', 'labels', 'default_batch_size']","['dict', 'dict', 'batch']","[False, False, False]",None,198
tf.contrib.estimator.linear_logit_fn_builder,"['units', 'feature_columns', 'sparse_combiner']","['dimension', 'columns', 'column']","[False, False, False]",None,154
tf.contrib.estimator.logistic_regression_head,"['weight_column', 'loss_reduction', 'name']","['_numericcolumn', 'None', 'head']","[False, False, False]",None,562
tf.contrib.estimator.SavedModelEstimator,"['saved_model_dir', 'model_dir']","['directory', 'checkpoints']","[False, False]",None,3324
tf.contrib.estimator.boosted_trees_classifier_train_in_memory,"['train_input_fn', 'feature_columns', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'n_trees', 'max_depth', 'learning_rate', 'l1_regularization', 'l2_regularization', 'tree_complexity', 'min_node_weight', 'config', 'train_hooks', 'center_bias', 'pruning_mode', 'quantile_sketch_epsilon']","['dataset', 'classes', 'checkpoints', 'classes', 'tensor', 'float', 'number', 'depth', 'model', 'leafs', 'leafs', 'factor', 'hessian', 'object', 'hook', 'bias', 'pre', 'float']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",None,928
tf.contrib.estimator.build_supervised_input_receiver_fn_from_input_fn,['input_fn_args'],['errors'],[False],None,255
tf.contrib.estimator.binary_classification_head,"['weight_column', 'thresholds', 'label_vocabulary', 'loss_reduction', 'loss_fn', 'name']","['_numericcolumn', 'classification', 'errors', 'None', 'function', 'head']","[False, False, False, False, True, False]",None,748
tf.contrib.estimator.add_metrics,"['estimator', 'predictions', 'features', 'labels', 'config']","['object', 'dict', 'argument', 'argument', 'attribute']","[False, False, False, False, False]",None,413
tf.contrib.estimator.regression_head,"['weight_column', 'label_dimension', 'loss_reduction', 'loss_fn', 'inverse_link_fn', 'name']","['_numericcolumn', 'batch_size', 'None', 'defaults', 'defaults', 'head']","[False, False, False, True, True, False]",None,692
tf.contrib.estimator.boosted_trees_regressor_train_in_memory,"['train_input_fn', 'feature_columns', 'model_dir', 'label_dimension', 'weight_column', 'n_trees', 'max_depth', 'learning_rate', 'l1_regularization', 'l2_regularization', 'tree_complexity', 'min_node_weight', 'config', 'train_hooks', 'center_bias', 'pruning_mode', 'quantile_sketch_epsilon']","['dataset', 'classes', 'checkpoints', 'example', 'tensor', 'number', 'depth', 'model', 'leafs', 'leafs', 'factor', 'hessian', 'object', 'hook', 'bias', 'pre', 'float']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",None,833
tf.contrib.estimator.replicate_model_fn,"['model_fn', 'loss_reduction', 'devices']","['argument', 'controls', 'None']","[False, False, True]",None,869
tf.contrib.estimator.DNNRegressorWithLayerAnnotations,"['hidden_units', 'feature_columns', 'model_dir', 'label_dimension', 'weight_column', 'optimizer', 'activation_fn', 'dropout', 'input_layer_partitioner', 'config', 'warm_start_from', 'loss_reduction']","['ex', '_featurecolumn', 'checkpoints', 'batch_size', 'tensor', 'adagrad', 'None', 'None', 'defaults', 'object', 'checkpoint', 'None']","[False, False, False, False, False, False, False, False, True, False, False, False]",None,759
tf.contrib.estimator.poisson_regression_head,"['weight_column', 'label_dimension', 'loss_reduction', 'compute_full_loss', 'name']","['_numericcolumn', 'batch_size', 'None', 'documentation', 'head']","[False, False, False, False, False]",None,606
tf.contrib.estimator.dnn_logit_fn_builder,"['units', 'hidden_units', 'feature_columns', 'activation_fn', 'dropout', 'input_layer_partitioner', 'batch_norm']","['case', 'iterable', 'feature_column._featurecolumn', 'activation', 'None', 'input', 'batch']","[False, False, False, False, False, False, False]",None,209
tf.contrib.estimator.call_logit_fn,"['logit_fn', 'features', 'mode', 'params', 'config']","['logit_fn', 'features', 'eval', 'dict', 'configuration']","[False, False, False, False, False]",None,136
tf.contrib.estimator.export_saved_model_for_mode,"['estimator', 'export_dir_base', 'input_receiver_fn', 'assets_extra', 'as_text', 'checkpoint_path', 'mode']","['instance', 'directory', 'argument', 'None', 'format', 'None', 'mode']","[False, False, False, False, False, False, False]",None,534
tf.contrib.estimator.TowerOptimizer,['optimizer_or_optimizer_fn'],['function'],[False],None,831
tf.contrib.estimator.export_all_saved_models,"['estimator', 'export_dir_base', 'input_receiver_fn_map', 'assets_extra', 'as_text', 'checkpoint_path']","['instance', 'directory', 'argument', 'None', 'format', 'None']","[False, False, False, False, False, False]",None,812
tf.contrib.estimator.RNNEstimator,"['head', 'sequence_feature_columns', 'context_feature_columns', 'num_units', 'rnn_cell_fn', 'return_sequences', 'model_dir', 'optimizer', 'input_layer_partitioner', 'config']","['function', 'columns', '_densecolumn', 'None', 'argument', 'output', 'checkpoints', 'adagrad', 'defaults', 'object']","[False, False, False, False, False, False, False, False, True, False]",None,3900
tf.contrib.estimator.clip_gradients_by_norm,"['optimizer', 'clip_norm']","['gradients', 'ratio']","[False, False]",None,148
tf.contrib.estimator.DNNClassifierWithLayerAnnotations,"['hidden_units', 'feature_columns', 'model_dir', 'n_classes', 'weight_column', 'label_vocabulary', 'optimizer', 'activation_fn', 'dropout', 'input_layer_partitioner', 'config', 'warm_start_from', 'loss_reduction']","['ex', '_featurecolumn', 'checkpoints', 'classes', 'tensor', 'float', 'adagrad', 'None', 'None', 'defaults', 'object', 'checkpoint', 'None']","[False, False, False, False, False, False, False, False, False, True, False, False, False]",None,837
tf.contrib.resampler.resampler,"['data', 'warp', 'name']","['batch_size', 'tensor', 'name']","[False, False, True]",None,232
tf.contrib.training.multiply_gradients,"['grads_and_vars', 'gradient_multipliers']","['gradient', 'coefficient']","[False, False]",None,98
tf.contrib.training.rejection_sample,"['tensors', 'accept_prob_fn', 'batch_size', 'queue_threads', 'enqueue_many', 'prebatch_capacity', 'prebatch_threads', 'runtime_checks', 'name']","['tensor', 'tensor', 'batch', 'batch', 'tensor', 'tensor', 'tensor', 'accept_prob_fn', 'function']","[False, False, False, False, False, False, False, False, True]",None,431
tf.contrib.training.HParams,"['hparam_def', 'model_structure', 'kwargs']","['buffer', 'feature', 'hyperparameter']","[False, False, False]",None,1461
tf.contrib.training.SummaryAtEndHook,"['log_dir', 'summary_writer', 'summary_op', 'feed_dict']","['directory', 'events', 'None', 'dict']","[False, False, False, True]",None,673
tf.contrib.training.create_train_op,"['total_loss', 'optimizer', 'global_step', 'update_ops', 'variables_to_train', 'transform_grads_fn', 'summarize_gradients', 'gate_gradients', 'aggregation_method', 'colocate_gradients_with_ops', 'check_numerics']","['loss', 'gradients', '_use_global_step', 'None', 'None', 'argument', 'gradient', 'computation', 'aggregationmethod', 'gradients', 'check_numerics']","[False, False, False, True, True, False, False, False, False, False, False]",None,345
tf.contrib.training.clip_gradient_norms,"['gradients_to_variables', 'max_norm']","['gradient', 'value']","[False, False]",None,61
tf.contrib.training.StopAfterNEvalsHook,"['num_evals', 'log_progress']","['None', 'defaults']","[False, False]",None,611
tf.contrib.training.wait_for_new_checkpoint,"['checkpoint_dir', 'last_checkpoint', 'seconds_to_sleep', 'timeout']","['checkpoints', 'None', 'checkpoint', 'None']","[False, False, False, False]",None,125
tf.contrib.training.byte_size_load_fn,['op'],['op'],[False],None,140
tf.contrib.training.resample_at_rate,"['inputs', 'rates', 'scope', 'seed', 'back_prop']","['tensor', 'tensor', 'op', 'random', 'backpropagation']","[False, False, False, False, False]",None,214
tf.contrib.training.NextQueuedSequenceBatch,['state_name'],['initial_states'],[False],None,1017
tf.contrib.training.add_gradients_summaries,['grads_and_vars'],['gradient'],[False],None,46
tf.contrib.training.stratified_sample,"['tensors', 'labels', 'target_probs', 'batch_size', 'init_probs', 'enqueue_many', 'queue_capacity', 'threads_per_queue', 'name']","['tensor', 'batch', 'batch', 'batch', 'None', 'tensor', 'capacity', 'class', 'function']","[False, False, False, False, False, False, False, False, True]",None,458
tf.contrib.training.SequenceQueueingStateSaver,"['batch_size', 'num_unroll', 'input_length', 'input_key', 'input_sequences']","['context', 'input', 'definition', 'batched', 'tensor']","[False, False, False, False, False]",None,1902
tf.contrib.training.weighted_resample,"['inputs', 'weights', 'overall_rate', 'scope', 'mean_decay', 'seed']","['tensor', 'tensor', 'rate', 'op', 'estimate', 'random']","[False, False, False, False, False, False]",None,185
tf.contrib.training.parse_values,"['values', 'type_map', 'ignore_unknown']","['value', 'float', 'bool']","[False, False, False]",None,760
tf.contrib.training.FeedingQueueRunner,"['queue', 'enqueue_ops', 'close_op', 'cancel_op', 'feed_fns', 'queue_closed_exception_types']","['queue', 'list', 'op', 'cancel', 'enqueue_ops', 'defaults']","[False, False, False, False, False, True]",None,593
tf.contrib.training.batch_sequences_with_states,['input_key'],['batched'],[False],None,1411
tf.contrib.training.train,"['train_op', 'logdir', 'master', 'is_chief', 'scaffold', 'hooks', 'chief_only_hooks', 'save_checkpoint_secs', 'save_summaries_steps', 'config', 'max_wait_secs', 'run_metadata']","['gradients', 'checkpoints', 'master', 'replica', 'instance', 'callbacks', 'chief', 'None', 'None', 'instance', 'chief', 'buffer']","[False, False, False, False, False, False, False, False, False, False, False, False]",None,351
tf.contrib.training.GreedyLoadBalancingStrategy,"['num_tasks', 'load_fn']","['cycle', 'load']","[False, False]",None,281
tf.contrib.training.evaluate_once,"['checkpoint_path', 'master', 'scaffold', 'eval_ops', 'feed_dict', 'final_ops', 'final_ops_feed_dict', 'hooks', 'config']","['checkpoint', 'address', 'care', 'dict', 'dict', 'dict', 'dict', 'callbacks', 'None']","[False, False, False, False, False, False, False, False, False]",None,479
